,username,verified,topic2,topic4,topic13,topic26,topic54
614,@drazowsky,0,0,0,0,0,0
615,@Owens_MovesOST,0,0,0,0,0,0
616,@derikv,0,1,0,0,0,0
617,@Notoriousb22,0,0,0,0,0,0
618,@susanmurphy113,0,0,0,0,0,0
619,@ariane321,0,0,0,0,0,0
620,@beltwaybaggers,0,0,0,0,0,0
621,@LeagueTruth,0,0,0,0,0,0
622,@MargoLCroix,0,0,1,0,0,0
623,@TrapTVShow,0,0,0,0,0,0
624,@samuelstevie,0,0,0,0,0,0
625,@blackbettyblog,0,1,0,0,0,0
626,@SpeedyVeez,0,0,0,0,0,0
627,@AnnLanzon,0,0,0,0,0,0
628,@waaf86,0,0,1,0,0,0
629,@KgKathryn,0,0,0,1,0,0
630,@PlayLynny4U,0,0,0,0,0,0
631,@AlesiaCato,0,0,0,0,0,0
632,@pallavik12,0,0,0,0,0,0
633,@Katie_Freeman34,0,1,0,0,0,0
634,@walshma1,0,0,0,0,0,0
635,@BobFinney5,0,1,0,0,0,0
636,@lalalandlover51,0,1,0,0,0,0
637,@redheadbf,0,0,0,0,0,0
638,@SuzanneG2019,0,1,0,0,0,0
639,@DrDiva82,0,0,0,0,0,0
640,@archiotterpup,0,0,0,0,0,0
641,@IngridWeber67,0,0,0,0,0,0
642,@zenmaster1000,0,0,0,0,0,0
643,@zippynbold,0,0,0,0,0,0
644,@luscherna,0,0,0,0,0,0
645,@dan_rar,0,0,0,0,0,0
646,@johnnymcenid,0,0,0,1,0,0
647,@Natashaicwhatud,0,0,0,0,0,0
648,@jcjacksparrow,0,1,0,0,0,0
649,@hoskinschuck,0,1,0,0,0,0
650,@spikezezel2,0,0,0,0,0,0
651,@trumpnomore77,0,0,0,0,0,0
652,@Ladycutlass,0,0,0,0,0,0
653,@MamaBurf,0,1,0,0,0,0
654,@jchaynie,0,0,0,0,0,0
655,@RenSmiley,0,0,0,0,0,0
656,@Schuylerroad17,0,0,0,0,0,0
657,@frankplunkett,0,0,0,0,0,0
658,@lashingout61,0,0,0,0,0,0
659,@TreeHedeen,0,0,0,0,0,0
660,@HoosierPapaw,0,0,0,0,0,0
661,@tabpresley,0,0,1,0,0,0
662,@Ms_ILoveToTeach,0,0,0,0,0,0
663,@JenniferPerrin,0,0,0,0,0,0
664,@MarcusPlescia,0,0,0,0,0,0
665,@JuliaPHawthorne,0,0,0,0,0,0
666,@DamonLathe,0,0,1,0,0,0
667,@LazyLozo,0,0,0,0,0,0
668,@dan_bavuso,0,0,0,0,0,0
669,@BrianLR19728,0,1,0,0,0,0
670,@shipenewbery,0,1,0,0,0,0
671,@AdamGordon1977,0,0,0,0,0,0
672,@truthquestlady,0,0,0,0,0,0
673,@BarbaraTrn354,0,1,0,0,0,0
674,@justcruz06,0,0,0,0,0,0
675,@madisonkmoffitt,0,0,0,0,0,0
676,@mymothrsdaughtr,0,1,0,0,0,0
677,@deb_sistadevine,0,0,0,0,0,0
678,@anitamod1,0,0,0,0,0,0
679,@TheTerakian,0,0,0,0,0,0
680,@Astroudpro,0,0,0,0,0,0
681,@michaelt0052,0,0,0,0,0,0
682,@AnnZell2,0,0,0,0,0,0
683,@opivali,0,0,0,0,0,0
684,@Schroeder47586,0,1,0,0,0,0
685,@NotoriousRBF,0,0,0,0,0,0
686,@CThisJustIn,0,0,0,0,0,0
687,@rough_n_it,0,0,0,0,0,0
688,@bartbing71,0,0,0,0,0,1
689,@JoelRMelamedMD,0,0,0,0,0,1
690,@PR_Hawkins,0,0,0,1,0,0
691,@xtinewu,0,0,0,0,0,0
692,@nancyentwistle,0,0,0,0,0,0
693,@SammyWestenber3,0,0,0,0,0,0
694,@SMJohnson1959,0,1,0,0,0,0
695,@lejeunejr,0,0,0,1,0,0
696,@Phost3,0,1,0,0,0,0
697,@Garuda_The_Ace,0,0,0,0,1,0
698,@Mark00633083,0,0,0,0,0,0
699,@CBeeghly,0,0,0,1,0,0
700,@HOFbarrybonds25,0,0,0,0,0,0
701,@Stevie47740937,0,1,0,0,0,0
702,@fnomnal,0,0,0,0,0,0
703,@THP1640,0,0,0,0,0,0
704,@LarashRobert,0,0,0,0,0,0
705,@zwitterion1,0,0,0,0,0,0
706,@dollphran,0,0,0,0,0,0
707,@Jacquel51304748,0,1,0,0,0,0
708,@camp7185,0,0,0,0,0,0
709,@drdaveoncall,0,0,1,0,0,0
710,@momkatkat118,0,0,0,0,0,0
711,@Jose4Trump,0,0,0,0,0,0
712,@SallyMoen2,0,0,0,0,0,0
713,@SerranoReyMiami,0,1,0,0,0,0
714,@RationalAdult,0,0,0,0,0,0
715,@hannahbo923,0,1,0,0,0,0
716,@marsden_wendy,0,1,0,0,0,0
717,@The_Real_O_Man,0,0,0,0,0,0
718,@DAThomas09,0,1,0,0,0,0
719,@OC_Cespedes,0,1,0,0,0,0
720,@BaldwinParkCA_,0,0,1,0,0,0
721,@chacal_lachaise,0,0,0,0,0,0
722,@PegalaB,0,0,0,0,0,0
723,@michiganjean,0,0,0,1,0,0
724,@md_sidney,0,0,0,0,0,0
725,@club721,0,1,0,0,0,0
726,@VickitMsall,0,0,1,0,0,0
727,@MarcKernerMD,0,0,0,0,0,0
728,@TJ40in1975,0,1,0,0,0,0
729,@russellrochelle,0,0,0,0,0,0
730,@hitnhomeboy,0,0,0,0,0,0
731,@BroncoBaby10,0,0,1,0,0,0
732,@ENCOGNITT0,0,0,0,0,0,0
733,@CTGreive,0,0,0,0,1,0
734,@GirlTimms,0,0,0,0,0,0
735,@CraigLavelle2,0,0,0,0,0,0
736,@bjsrer,0,1,0,0,0,0
737,@hpeLiSnNmeX,0,0,0,0,0,0
738,@He0204,0,0,0,0,0,0
739,@busters2215,0,1,0,0,0,0
740,@StevenLucasChef,0,0,0,0,0,0
741,@JessicaJ1225,0,0,1,0,0,0
742,@MistiSwartz,0,0,0,0,0,0
743,@loner1225876,0,0,0,0,0,0
744,@empowergracewi,0,0,0,1,0,0
745,@danielt83659302,0,0,0,1,0,0
746,@BubbasCruising,0,0,0,0,0,0
747,@tracygalligan,0,0,0,0,0,0
748,@lhkmat,0,1,0,0,0,0
749,@suzannedecocq,0,0,0,0,0,0
750,@CylonToes1_26,0,1,0,0,0,0
751,@SaintPaulLonnie,0,1,0,0,0,0
752,@malibu1968,0,0,0,0,0,0
753,@janesiemens,0,0,0,0,0,0
754,@wright_dc,0,0,0,0,0,0
755,@tinwisc,0,1,0,0,0,0
756,@ihrice,0,0,0,0,0,0
757,@JoshBry08202594,0,0,0,0,0,0
758,@Zwoman916,0,1,0,0,0,0
759,@ckuhtz,0,0,0,0,0,0
760,@Sharleesmad,0,0,1,0,0,0
761,@Sailfish157,0,0,1,0,0,0
762,@CrystalInCLE,0,0,0,1,0,0
763,@RJMay3,0,0,0,0,0,0
764,@GWSoundAVnVA,0,1,0,0,0,0
765,@zenobiatotally,0,1,0,0,0,0
766,@stevewithaph,0,0,0,0,0,0
767,@GCobbHunter,0,0,0,0,0,0
768,@holymackere,0,0,0,0,0,0
769,@villone_reports,0,1,0,0,0,0
770,@PGCTV,0,1,0,0,0,0
771,@LTCDC1,0,1,0,0,0,0
772,@CSerr72,0,0,0,0,0,0
773,@rmeyer6213,0,0,0,0,0,0
774,@DonHenneberg,0,0,0,0,0,0
775,@Jan0368,0,0,0,0,0,0
776,@StopWrongNews,0,1,0,0,0,0
777,@ScottSteckman,0,0,0,0,0,0
778,@DavidLe17581457,0,0,0,0,1,0
779,@Xxoax,0,0,0,0,0,0
780,@MzReSister2u,0,0,0,0,0,0
781,@Isabelcrishill,0,0,0,0,0,0
782,@ZAdhonna,0,0,0,0,0,0
783,@tkinfo7,0,1,0,0,0,0
784,@NMiyers,0,0,0,0,0,0
785,@colemanralph,0,1,0,0,0,0
786,@PyroPelk,0,0,0,0,0,0
787,@denmarcduo,0,1,0,0,0,0
788,@RedRiggsComedy,0,0,0,0,0,0
789,@MrBlifil,0,0,0,0,0,0
790,@KassyDayz,0,0,0,0,0,1
791,@ThemChes,0,0,1,0,0,0
792,@britmyk02,0,0,0,0,0,0
793,@CassieJFox,0,0,0,0,0,0
794,@windyweather57,0,1,0,0,0,0
795,@SJP17,0,0,0,0,0,0
796,@SandyJLMurdock,0,0,0,0,0,0
797,@sockalexis2003,0,0,0,0,0,0
798,@danmclellan,0,0,0,0,0,0
799,@deandeanm33,0,1,0,0,0,0
800,@DreaminNirvana,0,0,0,0,0,0
801,@Jo99137164,0,1,0,0,0,0
802,@Jspyersduran,0,0,0,0,0,0
803,@ronaldj100,0,0,0,0,0,0
804,@DanMannarino,1,0,0,0,0,0
805,@Ludwigman24,0,0,0,0,0,0
806,@xanderpolitics,0,0,0,0,0,0
807,@XRPZeroDoubt,0,0,0,0,0,0
808,@talandzes,0,0,0,1,0,0
809,@KeshiaannBenja1,0,0,0,0,0,0
810,@midwestallergy1,0,0,1,0,0,0
811,@Coltalbanyco,0,0,0,0,0,0
812,@EternalLifePlan,0,1,0,0,0,0
813,@mauriciod44,0,0,0,1,0,0
814,@frisbee_dennis,0,0,0,0,0,0
815,@StephStance,0,1,0,0,0,0
816,@CrazyCracker108,0,0,0,0,0,0
817,@_oldbooksmell_,0,1,0,0,0,0
818,@susan_lydick,0,0,1,0,0,0
819,@Tipsy2020Chris,0,1,0,0,0,0
820,@jcalhoun01,0,0,0,0,0,0
821,@StephLynnDavis1,0,0,1,0,0,0
822,@Che400Bell,0,0,0,0,0,0
823,@ReneeLascala,0,0,0,0,0,0
824,@LarryInMissouri,0,1,0,0,0,0
825,@bg96bg,0,1,0,0,0,0
826,@LocalPoliticsis,0,0,0,0,0,0
827,@KimberlyKR,0,0,1,0,0,0
828,@zach_hugo,0,1,0,0,0,0
829,@AriccaW,0,0,0,1,0,0
830,@actravlr,0,0,0,0,0,0
831,@RhondaMcMahon24,0,0,0,0,0,0
832,@KristenMeghan,0,1,0,0,0,0
833,@gbfootballmom,0,1,0,0,0,0
834,@Jsmithjax,0,1,0,0,0,0
835,@somasyntax,0,0,1,0,0,0
836,@TonyFitTrainer,0,1,0,0,0,0
837,@PublicHealthRx,0,0,1,0,0,0
838,@joseph24221j,0,0,0,0,0,0
839,@BillyShepard,0,0,0,0,0,0
840,@david_sandiego,0,0,0,0,0,0
841,@GmailAkzurm,0,1,0,0,0,0
842,@FOUR10s,0,0,0,0,0,0
843,@M_jopink,0,1,0,0,0,0
844,@eamador101,0,0,0,0,0,0
845,@Jeff_McE,0,0,0,0,0,0
846,@WHEbe60165,0,0,1,0,0,0
847,@phoenix66101281,0,0,0,1,0,0
848,@jeffbreedlove1,0,0,0,0,0,0
849,@Recovery_GCSA,0,0,0,0,0,0
850,@mimi66katt,0,0,0,0,0,0
851,@jrob840,0,1,0,0,0,0
852,@mariedds299,0,0,0,0,1,0
853,@Cas9Bandit,0,1,0,0,0,0
854,@ispeakout8,0,0,0,0,0,0
855,@diane_keniston,0,0,1,0,0,0
856,@MelissaRothrock,0,0,0,0,0,0
857,@GlamMe2,0,0,0,0,0,0
858,@COEmergency,1,0,0,0,0,0
859,@donrull,0,1,0,0,0,0
860,@1PadreWil,0,0,0,0,0,0
861,@KeithJosephLar1,0,0,0,0,0,0
862,@multitaskerkate,0,0,0,0,0,0
863,@RealCharlieAL1,0,0,1,0,0,0
864,@BOOGBX2,0,0,0,0,0,0
865,@biloxichoctaw,0,0,0,0,0,0
866,@MankindSy,0,0,0,0,0,0
867,@Kjordan_911,0,0,0,0,0,0
868,@AndreaSpencer96,0,0,0,0,0,0
869,@rkastenwilson,0,0,1,0,0,0
870,@always_oges,0,0,0,0,0,0
871,@Jameson05986451,0,1,0,0,0,0
872,@vtbirkenstock,0,0,0,1,0,0
873,@Mike_Estrada1,0,0,0,1,0,0
874,@cindyloowhovian,0,0,0,0,0,0
875,@BelleLopez312,0,1,0,0,0,0
876,@veronic504veron,0,0,0,0,0,0
877,@KevNStJoe,0,0,0,0,0,0
878,@DoctorJesseMD,0,0,0,1,0,0
879,@wdwdisneyland7,0,1,0,0,0,0
880,@JJSchaible,0,1,0,0,0,0
881,@gsojudy,0,0,1,0,0,0
882,@BombaTruth,0,1,0,0,0,0
883,@aidansmama3,0,0,0,1,0,0
884,@KurtRic59300499,0,0,0,0,0,0
885,@jasontchand,0,0,0,0,0,0
886,@H3llo10,0,0,0,0,0,0
887,@wl_smith,0,0,0,0,0,0
888,@ezzard_burdette,0,0,0,0,0,0
889,@stormrobinson,0,1,0,0,0,0
890,@LuciousJe,0,0,0,0,0,0
891,@Jen56473517,0,0,0,0,0,0
892,@NClose13,0,0,0,1,0,0
893,@VictoriaAnn841,0,0,0,0,0,0
894,@dcemrh,0,0,0,0,0,0
895,@RedFoxHotSauce,0,0,0,0,0,0
896,@cspencebronxny,0,0,0,0,0,0
897,@CoachGabe2,0,0,0,0,0,0
898,@Karmyn,0,0,0,0,0,0
899,@Keating4Change,0,0,0,0,0,0
900,@AAphotography70,0,0,0,0,0,0
901,@t1disabeach,0,1,0,0,0,0
902,@KannaKritic,0,0,0,0,0,0
903,@vic_tracy,0,0,0,0,0,0
904,@yawningreyhound,0,0,0,0,1,0
905,@Mo_Hrmz,0,0,1,0,0,0
906,@redsguy25,0,1,0,0,0,0
907,@millssss360,0,0,0,0,0,0
908,@uaeeconomist,0,0,1,0,0,0
909,@BeachInsights,0,1,0,0,0,0
910,@Carmelotd1,0,1,0,0,0,0
911,@HillCornelius,0,0,1,0,0,0
912,@garywfuller,0,0,0,0,0,0
913,@SECWDE,0,0,1,0,0,0
914,@JacquiDHz,0,0,0,0,0,0
915,@MissSarah63,0,0,1,0,0,0
916,@Only_Donnie,0,1,0,0,0,0
917,@CrisRana23,0,0,0,0,0,0
918,@TheDataCage,0,1,0,0,0,0
919,@kkdistler,0,0,0,0,0,0
920,@Pino_707,0,0,0,0,0,0
921,@OnANiteLikeThis,0,1,0,0,0,0
922,@AtlPeachtreeGa1,0,0,0,0,0,0
923,@SusanBalogh2,0,0,0,0,0,0
924,@JustinKTVY,0,0,0,1,0,0
925,@FuegoDiego,0,0,0,0,0,0
926,@Troy29311381,0,0,0,0,0,0
927,@PhilHollowayEsq,1,0,0,0,0,0
928,@MikeOlds7,0,0,0,0,0,0
929,@kimlightnluv,0,0,0,0,0,0
930,@Cello5150,0,0,0,0,0,0
931,@BWS_Twister,0,0,0,0,0,0
932,@BerlyMad,0,1,0,0,0,0
933,@wileynickel,1,0,1,0,0,0
934,@AParekhBPC,0,0,1,0,0,0
935,@raspicl,0,0,0,0,0,0
936,@tucko90190532,0,0,0,0,0,0
937,@NehaRaukarMD,0,0,0,0,0,0
938,@reporter_laura,1,0,0,1,0,0
939,@KeepSchoolOpen,0,0,0,0,0,0
940,@DawnMarieLang1,0,0,0,1,0,0
941,@KelliX84,0,1,0,0,0,0
942,@Marky_Rosette,0,0,0,0,1,0
943,@GrampaFarnham,0,1,0,0,0,0
944,@_SidneyBlack_,0,1,0,0,0,0
945,@DavidAlcon8,0,0,0,0,0,0
946,@KelleeJo74,0,0,0,0,0,0
947,@roseslee69,0,1,0,0,0,0
948,@abbywaxenberg,0,1,0,0,0,0
949,@AllanCatellier,0,0,0,0,0,0
950,@geek3point0,0,1,0,0,0,0
951,@GranadosHerbert,0,0,0,0,0,0
952,@karmicpete,0,0,0,0,0,0
953,@ChrisTHEBLUEONE,0,1,0,0,0,0
954,@donnieflo,0,0,0,1,0,0
955,@WayneJo08609261,0,0,1,0,0,0
956,@Quantum55,0,1,0,0,0,0
957,@DreuxAntoine,0,0,0,0,0,0
958,@LDD779,0,0,0,0,0,0
959,@mywineguy,0,0,0,0,0,0
960,@BrienLillian,0,0,0,0,0,0
961,@darealbullsphit,0,0,0,0,0,0
962,@Ms_TeachAlot,0,0,1,0,0,0
963,@Patrici12223025,0,0,0,0,0,0
964,@AliGormanTV,0,1,0,0,0,0
965,@Daphnemcw,0,1,0,0,0,0
966,@amadril,0,0,1,0,0,0
967,@EllisonPam,0,0,0,0,0,0
968,@damonsotomayor,0,0,0,0,0,0
969,@Mark23674058,0,1,0,0,0,0
970,@ProfLib,0,1,0,0,0,0
971,@sackec,0,0,0,0,0,0
972,@birdmanbob4,0,0,0,0,0,0
973,@murmiles,0,0,1,0,0,0
974,@ariccio,0,0,1,0,0,0
975,@kKenedy75,0,1,0,0,0,0
976,@LulaEDUcate,0,0,0,0,0,0
977,@jennifermyers12,0,1,0,0,0,0
978,@ngarcia_91880,0,1,0,0,0,0
979,@VinTheMang,0,0,0,0,0,0
980,@TinaVanD55,0,1,0,0,0,0
981,@carlosesqu82,0,0,0,0,0,0
982,@__partygang,0,0,0,0,0,0
983,@Frodo60,0,0,0,0,0,0
984,@GodsPsychiatry,0,0,0,0,0,0
985,@CVDParents,0,0,0,0,0,0
986,@DrJamesLane,0,0,0,0,0,0
987,@LarryBoorstein,0,1,0,0,0,0
988,@RobertInNJ,0,0,0,0,0,0
989,@NateArdle,0,1,0,0,0,0
990,@LivingstonMD,0,1,0,0,0,0
991,@rmindler,0,0,1,0,0,0
992,@linasz,0,0,0,0,0,0
993,@BeckyHampshire,0,0,0,0,0,0
994,@barbiebrox,0,0,0,0,0,0
995,@ashleigh9210,0,0,0,0,0,0
996,@ScifiCommons,0,0,1,0,0,0
997,@DriverMatters,0,0,0,0,0,0
998,@thewaitman,0,0,0,0,0,0
999,@Carol96208870,0,0,1,0,0,0
1000,@CoachLabRoy,0,0,1,0,0,0
1001,@shannonnewman,0,0,0,0,0,0
1002,@Aprapl,0,0,0,0,0,0
1003,@RobKinn40531943,0,1,0,0,0,0
1004,@vichindocha,0,0,0,0,0,0
1005,@Boston_Borne1,0,0,0,0,0,0
1006,@RashadDaviSr_,0,0,0,0,0,0
1007,@Trevor_Majors,0,1,0,0,0,0
1008,@freedomdiane,0,1,0,0,0,0
1009,@alac27,0,0,0,0,0,0
1010,@AjvictoryMD,0,0,0,0,0,0
1011,@anorganizedmom,0,0,0,0,0,0
1012,@stalliontuttle,0,1,0,0,0,0
1013,@kimasabe,0,0,0,0,0,0
1014,@UppityNegreaux,0,0,0,0,0,0
1015,@316alco,0,1,0,0,0,0
1016,@mike61400,0,1,0,0,0,0
1017,@hazmat1212,0,0,1,0,0,0
1018,@chefofcleanfood,0,0,0,0,0,0
1019,@MikeRosTX,0,1,0,0,0,0
1020,@TexasRed1992,0,0,0,0,0,0
1021,@LouiseM86268335,0,1,0,0,0,0
1022,@DaDiSantini,0,0,0,0,0,0
1023,@bible_here,0,1,0,0,0,0
1024,@i_want_monfongo,0,1,0,0,0,0
1025,@BrianLLiss,0,0,1,0,0,0
1026,@Im_JustJim,0,1,0,0,0,0
1027,@Letstravel2dayR,0,0,0,0,0,0
1028,@emptynester09,0,0,0,0,0,0
1029,@mattfrederic3,0,1,0,0,0,0
1030,@snakeyes12,0,1,0,0,0,0
1031,@StockWrecker,0,1,0,0,0,0
1032,@heybanner,0,0,0,0,0,0
1033,@FUQUSA2022,0,0,0,0,0,0
1034,@Yazzie_TheChef,0,0,0,0,0,0
1035,@allyson_wilson,0,0,0,0,0,0
1036,@ComishWeinroth,0,0,0,0,1,0
1037,@MColetteK,0,1,0,0,0,0
1038,@kisswithah,0,0,0,1,0,0
1039,@JohnFromPBurg,0,0,0,0,0,0
1040,@Blue_Naira,0,0,0,0,0,0
1041,@TinkereToy2,0,1,0,0,0,0
1042,@4b0ysandaqueen,0,1,0,0,0,0
1043,@felipelobelo,0,0,0,0,0,0
1044,@johnjosephcomic,0,0,1,0,0,0
1045,@andrewj4442,0,0,1,0,0,0
1046,@Kkh291,0,0,0,0,0,0
1047,@ptdecker,0,0,0,0,1,0
1048,@HubbJoanne,0,0,1,0,0,0
1049,@Michele40622011,0,0,0,0,0,0
1050,@expertindating,0,1,0,0,0,0
1051,@LanceVincent57,0,1,0,0,0,0
1052,@LisaRam24004779,0,0,0,1,0,0
1053,@sustaineddaily,0,0,0,0,0,0
1054,@TonyRogers1256,0,0,0,0,0,0
1055,@1stFITNESSMC,0,0,0,0,0,0
1056,@AAugust1970,0,1,0,0,0,0
1057,@TheStrengthU,0,1,0,0,0,0
1058,@lakuhn22,0,0,0,0,0,0
1059,@cwilliams1113wy,0,1,0,0,0,0
1060,@CTOUCHARD0267,0,0,1,0,0,0
1061,@Doug10806590,0,0,0,0,0,0
1062,@Daryl93283453,0,0,0,0,0,0
1063,@bob_dayhoff,0,0,0,0,1,0
1064,@DWF57,0,0,1,0,0,0
1065,@DahlPopsicle,0,0,1,0,0,0
1066,@JanetBallReed2,0,0,0,0,0,0
1067,@Midwood49,0,0,0,0,0,0
1068,@longgonegal,0,0,1,0,0,0
1069,@Delma44386434,0,1,0,0,0,0
1070,@ls1228,0,0,0,0,0,0
1071,@stone_skipping,0,0,0,0,0,0
1072,@RevChuckCurrie,1,0,0,0,0,0
1073,@lisa64747,0,0,1,0,0,0
1074,@Antagonizer11,0,0,0,0,0,0
1075,@brmcbratney,0,1,0,0,0,0
1076,@Dallasfanindc1,0,0,0,0,0,0
1077,@jwestonharvey,0,0,1,0,0,0
1078,@JoleneBarletta,0,0,0,0,0,0
1079,@daveyoung84,0,1,0,0,0,0
1080,@Chienreaver,0,1,0,0,0,0
1081,@supernana,0,0,0,0,1,0
1082,@LandWaterXplore,0,0,0,0,0,0
1083,@newrev76,0,0,0,0,0,0
1084,@were_alldoomed,0,0,0,0,0,0
1085,@mikeirish7,0,1,0,0,0,0
1086,@ScottRiek,0,0,0,0,0,0
1087,@TravonAnthony,0,1,0,0,0,0
1088,@TeeGriffith,0,0,0,0,0,0
1089,@JoeAurelus,0,0,0,0,0,0
1090,@EstherMullens85,0,0,0,0,0,0
1091,@onyxgod32,0,0,0,0,0,0
1092,@CHEFBERNIE_,0,0,0,0,0,0
1093,@Lp2004hhs,0,1,0,0,0,0
1094,@TxCrusaders,0,1,0,0,0,0
1095,@EndisNear2020,0,1,0,0,0,0
1096,@aishasingleton,0,0,1,0,0,0
1097,@walstylez,0,0,0,0,0,0
1098,@SR870,0,0,0,0,0,0
1099,@CynthiaSneed7,0,0,0,0,0,0
1100,@Grace516G,0,0,1,0,0,0
1101,@mcnorski,0,1,0,0,0,0
1102,@IQFREAK,0,0,1,0,0,0
1103,@RDA805,0,0,1,0,0,0
1104,@SquarePegDem,0,0,0,0,0,0
1105,@DrLuisO,1,0,0,0,1,0
1106,@Jeffreyritteno2,0,1,0,0,0,0
1107,@Lee4Pete,0,0,1,0,0,0
1108,@pmarqts,0,0,1,0,0,0
1109,@realsoberlatina,0,0,1,0,0,0
1110,@Reno_Hammer,0,1,0,0,0,0
1111,@SceneByAshlix,0,0,1,0,0,0
1112,@jjmon500,0,1,0,0,0,0
1113,@jimbobteeter,0,1,0,0,0,0
1114,@ChizEWiz,0,0,0,0,1,0
1115,@thestraygoose,0,1,0,0,0,0
1116,@nursemegg,0,0,1,0,0,0
1117,@AMERICANOW7,0,0,0,0,0,0
1118,@StephAkridge,0,0,0,0,1,0
1119,@RafiOmar83,0,1,0,0,0,0
1120,@steerstrong,0,0,1,0,0,0
1121,@NHadgisava,0,1,0,0,0,0
1122,@AirForceGirl58,0,0,0,0,0,0
1123,@AiKishaBoyd,0,0,0,0,0,0
1124,@Beautiful4284,0,0,0,0,0,0
1125,@pcbwarren,0,0,0,0,0,0
1126,@KonaHomeTeam,0,1,0,0,0,0
1127,@spratto9,0,1,0,0,0,0
1128,@JudyVeccherell1,0,1,0,0,0,0
1129,@mike_lepore,0,0,0,0,0,0
1130,@Justice_Bulldog,0,0,0,0,0,0
1131,@rebkettlebells,0,0,0,0,0,0
1132,@amoobrasil,0,0,0,0,0,0
1133,@WallysGonzale11,0,1,0,0,0,0
1134,@CougTx,0,0,0,0,0,0
1135,@deeceewilliams,0,0,1,0,0,0
1136,@libertyusa1976,0,1,0,0,0,0
1137,@ashmarie716,0,1,0,0,0,0
1138,@JordanMozebo,0,0,1,0,0,0
1139,@JeffreyRothsch3,0,0,1,0,0,0
1140,@rmoreau2014,0,0,0,0,0,0
1141,@AnnaForFlorida,1,1,0,0,0,0
1142,@H2H32004,0,0,1,0,0,0
1143,@Willymina3,0,1,0,0,0,0
1144,@MichelChaires,0,1,0,0,0,0
1145,@toren713,0,0,0,0,0,0
1146,@Jazzyminkamom,0,0,1,0,0,0
1147,@DaRealBigIzzy,0,0,0,0,0,0
1148,@bdzomba,0,1,0,0,0,0
1149,@wxaseymore,0,0,0,0,0,0
1150,@PDXRandyLee,0,1,0,0,0,0
1151,@livingboldly,0,0,1,0,0,0
1152,@willhumble_az,0,0,0,0,1,0
1153,@matzig_ron,0,0,0,0,0,0
1154,@Lerona1974Hicks,0,0,0,0,0,0
1155,@BillGertz_AIFS,0,0,0,0,0,0
1156,@CW_Money,0,0,0,0,0,0
1157,@oceanloverHB,0,0,1,0,0,0
1158,@KarenGrassi1,0,0,0,0,0,0
1159,@darshelle_jones,0,0,0,0,0,0
1160,@dunekacke,0,0,1,0,0,0
1161,@307WindyWyoming,0,0,1,0,0,0
1162,@shawn_anand,0,1,0,0,0,0
1163,@NicoleH37234027,0,0,0,0,0,0
1164,@Nodetengasnada,0,0,0,0,0,0
1165,@hkrearden,0,1,0,0,0,0
1166,@Mpl7675,0,1,0,0,0,0
1167,@Dimwood,0,0,0,0,0,0
1168,@KristenHaggitt,0,0,0,0,1,0
1169,@Marcson62021,0,0,0,0,0,0
1170,@j4lambert,0,1,0,0,0,0
1171,@MabryMindy,0,0,0,0,0,0
1172,@Michell14999659,0,0,0,0,0,0
1173,@OnlyElisha11,0,0,0,0,0,0
1174,@lioneldore,0,0,0,0,0,0
1175,@jonnyvegas2k6,0,1,0,0,0,0
1176,@littlegrandma63,0,0,0,0,0,0
1177,@muriq2003,0,0,0,0,0,0
1178,@GeorgettaLebbi1,0,0,1,0,0,0
1179,@JoyAnnColl,0,0,0,0,0,0
1180,@EliphasWilliam,0,1,0,0,0,0
1181,@justbeachie59,0,1,0,0,0,0
1182,@PoliticalUte76,0,1,0,0,0,0
1183,@AngelikaMoss3,0,0,1,0,0,0
1184,@pearsoncrz,0,0,0,0,0,0
1185,@AutismISChannel,0,0,0,0,0,0
1186,@trib54,0,1,0,0,0,0
1187,@danlabow,0,0,0,0,0,0
1188,@JodiBlunt9,0,0,0,0,0,0
1189,@NorinaSchaefer,0,1,0,0,0,0
1190,@MelanyDilworth,0,1,0,0,0,0
1191,@jplvnv,0,0,0,0,0,0
1192,@912nosirrah,0,1,0,0,0,0
1193,@okcguy36,0,1,0,0,0,0
1194,@ScottWa91433575,0,0,0,0,0,0
1195,@csurp34,0,0,0,0,0,0
1196,@funymnjamo,0,1,0,0,0,0
1197,@Word_Stringer,0,0,0,1,0,0
1198,@Sticcibunns69,0,0,0,0,1,0
1199,@PVTravelShow,0,0,0,0,0,0
1200,@varrichio_jill,0,0,1,0,0,0
1201,@altruism030605,0,0,1,0,0,0
1202,@jimmy13559421,0,0,0,0,0,0
1203,@ShayRichet,0,0,0,0,0,0
1204,@txbikerguy1961,0,0,0,0,0,0
1205,@WX5GLK,0,0,0,0,0,0
1206,@TheWatchmen2020,0,0,0,0,0,0
1207,@MindyCarr1,0,0,1,0,0,0
1208,@ironphotogirl,0,0,0,0,0,0
1209,@SeaDoc,0,0,0,0,0,0
1210,@KristenWaters18,0,0,0,0,0,0
1211,@BobbiSchutz,0,0,0,0,0,0
1212,@krissymom2,0,0,1,0,0,0
1213,@Rachel54226499,0,0,0,0,0,0
1214,@ChristineChewn8,0,1,0,0,0,0
1215,@Jackfax2005,0,0,0,0,0,0
1216,@evilgrrl,0,1,0,0,0,0
1217,@BoulderCh1News,0,0,0,0,0,0
1218,@NapaVally,0,0,0,0,0,0
1219,@TroyPeralta11,0,0,1,0,0,0
1220,@TomBronco,0,0,0,0,1,0
